yyyy.MM.dd_HH:mm:ss;name;value;profitP;profit;purchase;avgOpenPrice;marketPrice;profit1
2026.03.27 16:21:32;NASDAQ 100;8134,0;00,26;21,0;8113,0;1159,0;1162,0;0,3
2026.03.27 16:21:32;UK;819,0;01,40;11,3;807,7;20,2;20,5;1,4
2026.03.27 16:21:32;All-World;14140,0;-02,06;-297,0;14437,0;144,4;141,4;-2,1
2026.03.27 16:21:32;Japan;5811,0;11,57;602,7;5208,3;43,4;48,4;11,6
2026.03.27 16:21:32;ATX;3121,6;-03,18;-102,6;3224,2;111,2;107,6;-3,2
2026.03.27 16:21:32;Spain;3251,9;-04,53;-154,2;3406,1;55,8;53,3;-4,5
2026.03.27 16:28:31;Global Hydrogen;12249,0;13,61;1467,2;10781,8;599,0;680,5;13,6
2026.03.27 16:28:31;Europe Momentum;168,7;02,09;3,5;165,2;13,8;14,1;2,1
2026.03.27 16:28:31;Defense;6296,4;05,05;302,5;5993,9;54,5;57,2;5,0
2026.03.27 16:28:31;Europe Defence;3403,8;-03,00;-105,4;3509,2;31,6;30,7;-3,0
2026.03.27 16:28:31;Poland;3754,6;01,30;48,3;3706,3;27,9;28,2;1,3
2026.03.27 16:28:31;Innovators;1845,0;04,67;82,4;1762,6;67,8;71,0;4,7
2026.03.27 16:28:31;Semiconductors;7288,4;27,23;1560,0;5728,3;57,9;73,6;27,2
2026.03.27 16:28:31;Euro Stoxx Banks;4927,5;-00,59;-29,4;4956,9;291,6;289,9;-0,6
2026.03.27 16:28:31;Canada;1445,7;05,47;75,0;1370,7;228,5;241,0;5,5
2026.03.27 16:28:31;NASDAQ 100;8122,8;00,12;9,8;8113,0;1159,0;1160,4;0,1
2026.03.27 16:28:31;UK;819,0;01,40;11,3;807,7;20,2;20,5;1,4
2026.03.27 16:28:31;All-World;14106,0;-02,29;-331,0;14437,0;144,4;141,1;-2,3
2026.03.27 16:28:31;Japan;5811,0;11,57;602,7;5208,3;43,4;48,4;11,6
2026.03.27 16:28:31;ATX;3121,6;-03,18;-102,6;3224,2;111,2;107,6;-3,2
2026.03.27 16:28:31;Spain;3251,9;-04,53;-154,2;3406,1;55,8;53,3;-4,5
2026.03.27 16:35:31;Global Hydrogen;12216,6;13,31;1434,8;10781,8;599,0;678,7;13,3
2026.03.27 16:35:31;Europe Momentum;168,4;01,92;3,2;165,2;13,8;14,0;1,9
2026.03.27 16:35:31;Defense;6298,6;05,08;304,7;5993,9;54,5;57,3;5,1
2026.03.27 16:35:31;Europe Defence;3411,0;-02,80;-98,2;3509,2;31,6;30,7;-2,8
2026.03.27 16:35:31;Poland;3754,6;01,30;48,3;3706,3;27,9;28,2;1,3
2026.03.27 16:35:31;Innovators;1838,2;04,29;75,6;1762,6;67,8;70,7;4,3
2026.03.27 16:35:31;Semiconductors;7280,5;27,10;1552,1;5728,3;57,9;73,5;27,1
2026.03.27 16:35:31;Euro Stoxx Banks;4928,3;-00,58;-28,6;4956,9;291,6;289,9;-0,6
2026.03.27 16:35:31;Canada;1445,7;05,47;75,0;1370,7;228,5;241,0;5,5
2026.03.27 16:35:31;NASDAQ 100;8115,8;00,03;2,8;8113,0;1159,0;1159,4;0,0
2026.03.27 16:35:31;UK;819,0;01,40;11,3;807,7;20,2;20,5;1,4
2026.03.27 16:35:31;All-World;14098,0;-02,35;-339,0;14437,0;144,4;141,0;-2,3
2026.03.27 16:35:31;Japan;5829,6;11,93;621,3;5208,3;43,4;48,6;11,9
2026.03.27 16:35:31;ATX;3121,6;-03,18;-102,6;3224,2;111,2;107,6;-3,2
2026.03.27 16:35:31;Spain;3246,4;-04,69;-159,6;3406,1;55,8;53,2;-4,7
2026.03.27 16:42:32;Global Hydrogen;12216,6;13,31;1434,8;10781,8;599,0;678,7;13,3
2026.03.27 16:42:32;Europe Momentum;168,6;02,06;3,4;165,2;13,8;14,1;2,1
2026.03.27 16:42:32;Defense;6315,1;05,36;321,2;5993,9;54,5;57,4;5,4
2026.03.27 16:42:32;Europe Defence;3422,7;-02,47;-86,5;3509,2;31,6;30,8;-2,5
2026.03.27 16:42:32;Poland;3755,9;01,34;49,6;3706,3;27,9;28,2;1,3
2026.03.27 16:42:32;Innovators;1846,5;04,76;83,9;1762,6;67,8;71,0;4,8
2026.03.27 16:42:32;Semiconductors;7311,2;27,63;1582,8;5728,3;57,9;73,9;27,6
2026.03.27 16:42:32;Euro Stoxx Banks;4943,6;-00,27;-13,2;4956,9;291,6;290,8;-0,3
2026.03.27 16:42:32;Canada;1445,7;05,47;75,0;1370,7;228,5;241,0;5,5
2026.03.27 16:42:32;NASDAQ 100;8129,8;00,21;16,8;8113,0;1159,0;1161,4;0,2
2026.03.27 16:42:32;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 16:42:32;All-World;14124,0;-02,17;-313,0;14437,0;144,4;141,2;-2,2
2026.03.27 16:42:32;Japan;5829,6;11,93;621,3;5208,3;43,4;48,6;11,9
2026.03.27 16:42:32;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 16:42:32;Spain;3257,4;-04,36;-148,7;3406,1;55,8;53,4;-4,4
2026.03.27 16:49:31;Global Hydrogen;12216,6;13,31;1434,8;10781,8;599,0;678,7;13,3
2026.03.27 16:49:31;Europe Momentum;168,6;02,06;3,4;165,2;13,8;14,1;2,1
2026.03.27 16:49:31;Defense;6334,9;05,69;341,0;5993,9;54,5;57,6;5,7
2026.03.27 16:49:31;Europe Defence;3430,5;-02,24;-78,8;3509,2;31,6;30,9;-2,2
2026.03.27 16:49:31;Poland;3770,6;01,73;64,3;3706,3;27,9;28,4;1,7
2026.03.27 16:49:31;Innovators;1855,6;05,28;93,0;1762,6;67,8;71,4;5,3
2026.03.27 16:49:31;Semiconductors;7311,2;27,63;1582,8;5728,3;57,9;73,9;27,6
2026.03.27 16:49:31;Euro Stoxx Banks;4960,6;00,08;3,8;4956,9;291,6;291,8;0,1
2026.03.27 16:49:31;Canada;1445,7;05,47;75,0;1370,7;228,5;241,0;5,5
2026.03.27 16:49:31;NASDAQ 100;8149,4;00,45;36,4;8113,0;1159,0;1164,2;0,4
2026.03.27 16:49:31;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 16:49:31;All-World;14144,0;-02,03;-293,0;14437,0;144,4;141,4;-2,0
2026.03.27 16:49:31;Japan;5829,6;11,93;621,3;5208,3;43,4;48,6;11,9
2026.03.27 16:49:31;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 16:49:31;Spain;3265,9;-04,11;-140,1;3406,1;55,8;53,5;-4,1
2026.03.27 16:56:31;Global Hydrogen;12216,6;13,31;1434,8;10781,8;599,0;678,7;13,3
2026.03.27 16:56:31;Europe Momentum;168,6;02,06;3,4;165,2;13,8;14,1;2,1
2026.03.27 16:56:31;Defense;6328,3;05,58;334,4;5993,9;54,5;57,5;5,6
2026.03.27 16:56:31;Europe Defence;3424,9;-02,40;-84,3;3509,2;31,6;30,9;-2,4
2026.03.27 16:56:31;Poland;3769,9;01,72;63,6;3706,3;27,9;28,3;1,7
2026.03.27 16:56:31;Innovators;1854,1;05,19;91,5;1762,6;67,8;71,3;5,2
2026.03.27 16:56:31;Semiconductors;7309,2;27,60;1580,8;5728,3;57,9;73,8;27,6
2026.03.27 16:56:31;Euro Stoxx Banks;4960,6;00,08;3,8;4956,9;291,6;291,8;0,1
2026.03.27 16:56:31;Canada;1445,7;05,47;75,0;1370,7;228,5;241,0;5,5
2026.03.27 16:56:31;NASDAQ 100;8132,6;00,24;19,6;8113,0;1159,0;1161,8;0,2
2026.03.27 16:56:31;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 16:56:31;All-World;14124,0;-02,17;-313,0;14437,0;144,4;141,2;-2,2
2026.03.27 16:56:31;Japan;5829,6;11,93;621,3;5208,3;43,4;48,6;11,9
2026.03.27 16:56:31;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 16:56:31;Spain;3265,9;-04,11;-140,1;3406,1;55,8;53,5;-4,1
2026.03.27 17:03:32;Global Hydrogen;12272,4;13,83;1490,6;10781,8;599,0;681,8;13,8
2026.03.27 17:03:32;Europe Momentum;169,4;02,53;4,2;165,2;13,8;14,1;2,5
2026.03.27 17:03:32;Defense;6319,5;05,43;325,6;5993,9;54,5;57,5;5,4
2026.03.27 17:03:32;Europe Defence;3423,8;-02,43;-85,4;3509,2;31,6;30,8;-2,4
2026.03.27 17:03:32;Poland;3763,9;01,55;57,6;3706,3;27,9;28,3;1,6
2026.03.27 17:03:32;Innovators;1851,2;05,03;88,6;1762,6;67,8;71,2;5,0
2026.03.27 17:03:32;Semiconductors;7323,0;27,84;1594,7;5728,3;57,9;74,0;27,8
2026.03.27 17:03:32;Euro Stoxx Banks;4955,5;-00,03;-1,4;4956,9;291,6;291,5;0,0
2026.03.27 17:03:32;Canada;1447,2;05,58;76,5;1370,7;228,5;241,2;5,6
2026.03.27 17:03:32;NASDAQ 100;8142,4;00,36;29,4;8113,0;1159,0;1163,2;0,4
2026.03.27 17:03:32;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 17:03:32;All-World;14132,0;-02,11;-305,0;14437,0;144,4;141,3;-2,1
2026.03.27 17:03:32;Japan;5829,6;11,93;621,3;5208,3;43,4;48,6;11,9
2026.03.27 17:03:32;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 17:03:32;Spain;3266,6;-04,10;-139,5;3406,1;55,8;53,6;-4,1
2026.03.27 17:10:31;Global Hydrogen;12272,4;13,83;1490,6;10781,8;599,0;681,8;13,8
2026.03.27 17:10:31;Europe Momentum;169,4;02,53;4,2;165,2;13,8;14,1;2,5
2026.03.27 17:10:31;Defense;6321,7;05,47;327,8;5993,9;54,5;57,5;5,5
2026.03.27 17:10:31;Europe Defence;3418,8;-02,58;-90,4;3509,2;31,6;30,8;-2,6
2026.03.27 17:10:31;Poland;3771,9;01,77;65,6;3706,3;27,9;28,4;1,8
2026.03.27 17:10:31;Innovators;1854,8;05,23;92,2;1762,6;67,8;71,3;5,2
2026.03.27 17:10:31;Semiconductors;7330,0;27,96;1601,6;5728,3;57,9;74,0;28,0
2026.03.27 17:10:31;Euro Stoxx Banks;4955,5;-00,03;-1,4;4956,9;291,6;291,5;0,0
2026.03.27 17:10:31;Canada;1447,2;05,58;76,5;1370,7;228,5;241,2;5,6
2026.03.27 17:10:31;NASDAQ 100;8148,0;00,43;35,0;8113,0;1159,0;1164,0;0,4
2026.03.27 17:10:31;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 17:10:31;All-World;14132,0;-02,11;-305,0;14437,0;144,4;141,3;-2,1
2026.03.27 17:10:31;Japan;5837,4;12,08;629,1;5208,3;43,4;48,6;12,1
2026.03.27 17:10:31;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 17:10:31;Spain;3260,5;-04,28;-145,6;3406,1;55,8;53,5;-4,3
2026.03.27 17:17:32;Global Hydrogen;12272,4;13,83;1490,6;10781,8;599,0;681,8;13,8
2026.03.27 17:17:32;Europe Momentum;168,9;02,24;3,7;165,2;13,8;14,1;2,2
2026.03.27 17:17:32;Defense;6309,6;05,27;315,7;5993,9;54,5;57,4;5,3
2026.03.27 17:17:32;Europe Defence;3413,8;-02,72;-95,4;3509,2;31,6;30,8;-2,7
2026.03.27 17:17:32;Poland;3761,2;01,48;55,0;3706,3;27,9;28,3;1,5
2026.03.27 17:17:32;Innovators;1849,1;04,91;86,5;1762,6;67,8;71,1;4,9
2026.03.27 17:17:32;Semiconductors;7312,1;27,65;1583,8;5728,3;57,9;73,9;27,6
2026.03.27 17:17:32;Euro Stoxx Banks;4941,1;-00,32;-15,8;4956,9;291,6;290,7;-0,3
2026.03.27 17:17:32;Canada;1447,2;05,58;76,5;1370,7;228,5;241,2;5,6
2026.03.27 17:17:32;NASDAQ 100;8150,8;00,47;37,8;8113,0;1159,0;1164,4;0,5
2026.03.27 17:17:32;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 17:17:32;All-World;14116,0;-02,22;-321,0;14437,0;144,4;141,2;-2,2
2026.03.27 17:17:32;Japan;5837,4;12,08;629,1;5208,3;43,4;48,6;12,1
2026.03.27 17:17:32;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 17:17:32;Spain;3258,6;-04,33;-147,4;3406,1;55,8;53,4;-4,3
2026.03.27 17:24:31;Global Hydrogen;12272,4;13,83;1490,6;10781,8;599,0;681,8;13,8
2026.03.27 17:24:31;Europe Momentum;168,9;02,22;3,7;165,2;13,8;14,1;2,2
2026.03.27 17:24:31;Defense;6294,2;05,01;300,3;5993,9;54,5;57,2;5,0
2026.03.27 17:24:31;Europe Defence;3397,2;-03,19;-112,1;3509,2;31,6;30,6;-3,2
2026.03.27 17:24:31;Poland;3759,2;01,43;53,0;3706,3;27,9;28,3;1,4
2026.03.27 17:24:31;Innovators;1841,8;04,50;79,2;1762,6;67,8;70,8;4,5
2026.03.27 17:24:31;Semiconductors;7313,1;27,67;1584,8;5728,3;57,9;73,9;27,7
2026.03.27 17:24:31;Euro Stoxx Banks;4935,1;-00,44;-21,7;4956,9;291,6;290,3;-0,4
2026.03.27 17:24:31;Canada;1447,2;05,58;76,5;1370,7;228,5;241,2;5,6
2026.03.27 17:24:31;NASDAQ 100;8135,4;00,28;22,4;8113,0;1159,0;1162,2;0,3
2026.03.27 17:24:31;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 17:24:31;All-World;14104,0;-02,31;-333,0;14437,0;144,4;141,0;-2,3
2026.03.27 17:24:31;Japan;5837,4;12,08;629,1;5208,3;43,4;48,6;12,1
2026.03.27 17:24:31;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 17:24:31;Spain;3258,6;-04,33;-147,4;3406,1;55,8;53,4;-4,3
2026.03.27 17:31:31;Global Hydrogen;12272,4;13,83;1490,6;10781,8;599,0;681,8;13,8
2026.03.27 17:31:31;Europe Momentum;168,9;02,22;3,7;165,2;13,8;14,1;2,2
2026.03.27 17:31:31;Defense;6297,5;05,07;303,6;5993,9;54,5;57,3;5,1
2026.03.27 17:31:31;Europe Defence;3404,9;-02,97;-104,3;3509,2;31,6;30,7;-3,0
2026.03.27 17:31:31;Poland;3757,3;01,38;51,0;3706,3;27,9;28,3;1,4
2026.03.27 17:31:31;Innovators;1840,5;04,42;77,9;1762,6;67,8;70,8;4,4
2026.03.27 17:31:31;Semiconductors;7317,1;27,73;1588,8;5728,3;57,9;73,9;27,7
2026.03.27 17:31:31;Euro Stoxx Banks;4935,1;-00,44;-21,7;4956,9;291,6;290,3;-0,4
2026.03.27 17:31:31;Canada;1444,2;05,36;73,5;1370,7;228,5;240,7;5,4
2026.03.27 17:31:31;NASDAQ 100;8132,6;00,24;19,6;8113,0;1159,0;1161,8;0,2
2026.03.27 17:31:31;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 17:31:31;All-World;14114,0;-02,24;-323,0;14437,0;144,4;141,1;-2,2
2026.03.27 17:31:31;Japan;5837,4;12,08;629,1;5208,3;43,4;48,6;12,1
2026.03.27 17:31:31;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 17:31:31;Spain;3258,6;-04,33;-147,4;3406,1;55,8;53,4;-4,3
2026.03.27 17:38:32;Global Hydrogen;12245,4;13,57;1463,6;10781,8;599,0;680,3;13,6
2026.03.27 17:38:32;Europe Momentum;168,6;02,01;3,3;165,2;13,8;14,0;2,0
2026.03.27 17:38:32;Defense;6296,4;05,05;302,5;5993,9;54,5;57,2;5,0
2026.03.27 17:38:32;Europe Defence;3402,7;-03,04;-106,5;3509,2;31,6;30,7;-3,0
2026.03.27 17:38:32;Poland;3759,9;01,45;53,6;3706,3;27,9;28,3;1,4
2026.03.27 17:38:32;Innovators;1842,1;04,51;79,5;1762,6;67,8;70,9;4,5
2026.03.27 17:38:32;Semiconductors;7309,2;27,60;1580,8;5728,3;57,9;73,8;27,6
2026.03.27 17:38:32;Euro Stoxx Banks;4930,0;-00,54;-26,9;4956,9;291,6;290,0;-0,5
2026.03.27 17:38:32;Canada;1444,2;05,36;73,5;1370,7;228,5;240,7;5,4
2026.03.27 17:38:32;NASDAQ 100;8132,6;00,24;19,6;8113,0;1159,0;1161,8;0,2
2026.03.27 17:38:32;UK;821,6;01,72;13,9;807,7;20,2;20,5;1,7
2026.03.27 17:38:32;All-World;14104,0;-02,31;-333,0;14437,0;144,4;141,0;-2,3
2026.03.27 17:38:32;Japan;5818,2;11,71;609,9;5208,3;43,4;48,5;11,7
2026.03.27 17:38:32;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 17:38:32;Spain;3253,7;-04,47;-152,3;3406,1;55,8;53,3;-4,5
2026.03.27 17:45:31;Global Hydrogen;12250,8;13,62;1469,0;10781,8;599,0;680,6;13,6
2026.03.27 17:45:31;Europe Momentum;168,8;02,17;3,6;165,2;13,8;14,1;2,2
2026.03.27 17:45:31;Defense;6275,5;04,70;281,6;5993,9;54,5;57,1;4,7
2026.03.27 17:45:31;Europe Defence;3403,3;-03,02;-106,0;3509,2;31,6;30,7;-3,0
2026.03.27 17:45:31;Poland;3753,3;01,27;47,0;3706,3;27,9;28,2;1,3
2026.03.27 17:45:31;Innovators;1836,9;04,22;74,3;1762,6;67,8;70,7;4,2
2026.03.27 17:45:31;Semiconductors;7298,3;27,41;1569,9;5728,3;57,9;73,7;27,4
2026.03.27 17:45:31;Euro Stoxx Banks;4930,9;-00,52;-26,0;4956,9;291,6;290,1;-0,5
2026.03.27 17:45:31;Canada;1444,2;05,36;73,5;1370,7;228,5;240,7;5,4
2026.03.27 17:45:31;NASDAQ 100;8122,8;00,12;9,8;8113,0;1159,0;1160,4;0,1
2026.03.27 17:45:31;UK;820,8;01,62;13,1;807,7;20,2;20,5;1,6
2026.03.27 17:45:31;All-World;14100,0;-02,33;-337,0;14437,0;144,4;141,0;-2,3
2026.03.27 17:45:31;Japan;5793,6;11,24;585,3;5208,3;43,4;48,3;11,2
2026.03.27 17:45:31;ATX;3136,1;-02,73;-88,1;3224,2;111,2;108,1;-2,7
2026.03.27 17:45:31;Spain;3251,3;-04,54;-154,8;3406,1;55,8;53,3;-4,5
2026.03.27 17:52:32;Global Hydrogen;12252,6;13,64;1470,8;10781,8;599,0;680,7;13,6
2026.03.27 17:52:32;Europe Momentum;168,6;02,01;3,3;165,2;13,8;14,0;2,0
2026.03.27 17:52:32;Defense;6283,2;04,83;289,3;5993,9;54,5;57,1;4,8
2026.03.27 17:52:32;Europe Defence;3402,7;-03,04;-106,5;3509,2;31,6;30,7;-3,0
2026.03.27 17:52:32;Poland;3749,9;01,18;43,7;3706,3;27,9;28,2;1,2
2026.03.27 17:52:32;Innovators;1834,8;04,10;72,2;1762,6;67,8;70,6;4,1
2026.03.27 17:52:32;Semiconductors;7291,4;27,29;1563,0;5728,3;57,9;73,7;27,3
2026.03.27 17:52:32;Euro Stoxx Banks;4918,1;-00,78;-38,7;4956,9;291,6;289,3;-0,8
2026.03.27 17:52:32;Canada;1443,6;05,32;72,9;1370,7;228,5;240,6;5,3
2026.03.27 17:52:32;NASDAQ 100;8122,8;00,12;9,8;8113,0;1159,0;1160,4;0,1
2026.03.27 17:52:32;UK;822,4;01,82;14,7;807,7;20,2;20,6;1,8
2026.03.27 17:52:32;All-World;14098,0;-02,35;-339,0;14437,0;144,4;141,0;-2,3
2026.03.27 17:52:32;Japan;5769,0;10,76;560,7;5208,3;43,4;48,1;10,8
2026.03.27 17:52:32;ATX;3117,5;-03,31;-106,7;3224,2;111,2;107,5;-3,3
2026.03.27 17:52:32;Spain;3248,9;-04,62;-157,2;3406,1;55,8;53,3;-4,6
2026.03.30 09:31:39;Global Hydrogen;12286,8;13,96;1505,0;10781,8;599,0;682,6;14,0
2026.03.30 09:31:39;Europe Momentum;168,4;01,92;3,2;165,2;13,8;14,0;1,9
2026.03.30 09:31:39;Defense;6253,5;04,33;259,6;5993,9;54,5;56,9;4,3
2026.03.30 09:31:39;Europe Defence;3389,4;-03,42;-119,8;3509,2;31,6;30,5;-3,4
2026.03.30 09:31:39;Poland;3751,3;01,21;45,0;3706,3;27,9;28,2;1,2
2026.03.30 09:31:39;Innovators;1830,4;03,85;67,8;1762,6;67,8;70,4;3,8
2026.03.30 09:31:39;Semiconductors;7276,5;27,03;1548,2;5728,3;57,9;73,5;27,0
2026.03.30 09:31:39;Euro Stoxx Banks;4902,0;-01,11;-54,9;4956,9;291,6;288,4;-1,1
2026.03.30 09:31:39;Canada;1449,9;05,78;79,2;1370,7;228,5;241,7;5,8
2026.03.30 09:31:39;NASDAQ 100;8106,0;-00,09;-7,0;8113,0;1159,0;1158,0;-0,1
2026.03.30 09:31:39;UK;828,2;02,54;20,5;807,7;20,2;20,7;2,5
2026.03.30 09:31:39;All-World;14088,0;-02,42;-349,0;14437,0;144,4;140,9;-2,4
2026.03.30 09:31:39;Japan;5789,4;11,16;581,1;5208,3;43,4;48,2;11,2
2026.03.30 09:31:39;ATX;3117,5;-03,31;-106,7;3224,2;111,2;107,5;-3,3
2026.03.30 09:31:39;Spain;3250,1;-04,58;-156,0;3406,1;55,8;53,3;-4,6
2026.03.30 09:38:39;Global Hydrogen;12285,0;13,94;1503,2;10781,8;599,0;682,5;13,9
2026.03.30 09:38:39;Europe Momentum;168,5;01,96;3,2;165,2;13,8;14,0;2,0
2026.03.30 09:38:39;Defense;6253,5;04,33;259,6;5993,9;54,5;56,9;4,3
2026.03.30 09:38:39;Europe Defence;3392,2;-03,34;-117,1;3509,2;31,6;30,6;-3,3
2026.03.30 09:38:39;Poland;3751,9;01,23;45,6;3706,3;27,9;28,2;1,2
2026.03.30 09:38:39;Innovators;1827,8;03,70;65,2;1762,6;67,8;70,3;3,7
2026.03.30 09:38:39;Semiconductors;7275,5;27,01;1547,2;5728,3;57,9;73,5;27,0
2026.03.30 09:38:39;Euro Stoxx Banks;4912,2;-00,90;-44,7;4956,9;291,6;289,0;-0,9
2026.03.30 09:38:39;Canada;1450,2;05,80;79,5;1370,7;228,5;241,7;5,8
2026.03.30 09:38:39;NASDAQ 100;8103,2;-00,12;-9,8;8113,0;1159,0;1157,6;-0,1
2026.03.30 09:38:39;UK;828,2;02,54;20,5;807,7;20,2;20,7;2,5
2026.03.30 09:38:39;All-World;14088,0;-02,42;-349,0;14437,0;144,4;140,9;-2,4
2026.03.30 09:38:39;Japan;5794,8;11,26;586,5;5208,3;43,4;48,3;11,3
2026.03.30 09:38:39;ATX;3114,6;-03,40;-109,6;3224,2;111,2;107,4;-3,4
2026.03.30 09:38:39;Spain;3252,5;-04,51;-153,5;3406,1;55,8;53,3;-4,5
2026.03.30 09:45:39;Global Hydrogen;12299,4;14,08;1517,6;10781,8;599,0;683,3;14,1
2026.03.30 09:45:39;Europe Momentum;168,2;01,82;3,0;165,2;13,8;14,0;1,8
2026.03.30 09:45:39;Defense;6256,8;04,39;262,9;5993,9;54,5;56,9;4,4
2026.03.30 09:45:39;Europe Defence;3397,2;-03,19;-112,1;3509,2;31,6;30,6;-3,2
2026.03.30 09:45:39;Poland;3750,6;01,20;44,3;3706,3;27,9;28,2;1,2
2026.03.30 09:45:39;Innovators;1823,4;03,45;60,8;1762,6;67,8;70,1;3,4
2026.03.30 09:45:39;Semiconductors;7272,5;26,96;1544,2;5728,3;57,9;73,5;27,0
2026.03.30 09:45:39;Euro Stoxx Banks;4907,1;-01,00;-49,8;4956,9;291,6;288,7;-1,0
2026.03.30 09:45:39;Canada;1450,2;05,80;79,5;1370,7;228,5;241,7;5,8
2026.03.30 09:45:39;NASDAQ 100;8106,0;-00,09;-7,0;8113,0;1159,0;1158,0;-0,1
2026.03.30 09:45:39;UK;828,2;02,54;20,5;807,7;20,2;20,7;2,5
2026.03.30 09:45:39;All-World;14094,0;-02,38;-343,0;14437,0;144,4;140,9;-2,4
2026.03.30 09:45:39;Japan;5794,8;11,26;586,5;5208,3;43,4;48,3;11,3
2026.03.30 09:45:39;ATX;3114,6;-03,40;-109,6;3224,2;111,2;107,4;-3,4
2026.03.30 09:45:39;Spain;3252,5;-04,51;-153,5;3406,1;55,8;53,3;-4,5
2026.03.30 09:52:39;Global Hydrogen;12299,4;14,08;1517,6;10781,8;599,0;683,3;14,1
2026.03.30 09:52:39;Europe Momentum;168,2;01,82;3,0;165,2;13,8;14,0;1,8
2026.03.30 09:52:39;Defense;6243,6;04,17;249,7;5993,9;54,5;56,8;4,2
2026.03.30 09:52:39;Europe Defence;3381,1;-03,65;-128,2;3509,2;31,6;30,5;-3,7
2026.03.30 09:52:39;Poland;3749,3;01,16;43,0;3706,3;27,9;28,2;1,2
2026.03.30 09:52:39;Innovators;1828,1;03,71;65,5;1762,6;67,8;70,3;3,7
2026.03.30 09:52:39;Semiconductors;7270,6;26,92;1542,2;5728,3;57,9;73,4;26,9
2026.03.30 09:52:39;Euro Stoxx Banks;4904,5;-01,06;-52,4;4956,9;291,6;288,5;-1,1
2026.03.30 09:52:39;Canada;1449,3;05,73;78,6;1370,7;228,5;241,6;5,7
2026.03.30 09:52:39;NASDAQ 100;8104,6;-00,10;-8,4;8113,0;1159,0;1157,8;-0,1
2026.03.30 09:52:39;UK;828,2;02,54;20,5;807,7;20,2;20,7;2,5
2026.03.30 09:52:39;All-World;14092,0;-02,39;-345,0;14437,0;144,4;140,9;-2,4
2026.03.30 09:52:39;Japan;5794,8;11,26;586,5;5208,3;43,4;48,3;11,3
2026.03.30 09:52:39;ATX;3114,6;-03,40;-109,6;3224,2;111,2;107,4;-3,4
2026.03.30 09:52:39;Spain;3252,5;-04,51;-153,5;3406,1;55,8;53,3;-4,5
2026.03.30 09:59:39;Global Hydrogen;12299,4;14,08;1517,6;10781,8;599,0;683,3;14,1
2026.03.30 09:59:39;Europe Momentum;168,1;01,73;2,9;165,2;13,8;14,0;1,7
2026.03.30 09:59:39;Defense;6234,8;04,02;240,9;5993,9;54,5;56,7;4,0
2026.03.30 09:59:39;Europe Defence;3383,3;-03,59;-126,0;3509,2;31,6;30,5;-3,6
2026.03.30 09:59:39;Poland;3747,3;01,11;41,0;3706,3;27,9;28,2;1,1
2026.03.30 09:59:39;Innovators;1825,5;03,57;62,9;1762,6;67,8;70,2;3,6
2026.03.30 09:59:39;Semiconductors;7269,6;26,91;1541,2;5728,3;57,9;73,4;26,9
2026.03.30 09:59:39;Euro Stoxx Banks;4896,0;-01,23;-60,9;4956,9;291,6;288,0;-1,2
2026.03.30 09:59:39;Canada;1449,9;05,78;79,2;1370,7;228,5;241,7;5,8
2026.03.30 09:59:39;NASDAQ 100;8107,4;-00,07;-5,6;8113,0;1159,0;1158,2;-0,1
2026.03.30 09:59:39;UK;828,2;02,54;20,5;807,7;20,2;20,7;2,5
2026.03.30 09:59:39;All-World;14094,0;-02,38;-343,0;14437,0;144,4;140,9;-2,4
2026.03.30 09:59:39;Japan;5794,8;11,26;586,5;5208,3;43,4;48,3;11,3
2026.03.30 09:59:39;ATX;3093,1;-04,06;-131,0;3224,2;111,2;106,7;-4,1
2026.03.30 09:59:39;Spain;3251,9;-04,53;-154,2;3406,1;55,8;53,3;-4,5
2026.03.30 10:06:39;Global Hydrogen;12295,8;14,04;1514,0;10781,8;599,0;683,1;14,0
2026.03.30 10:06:39;Europe Momentum;168,4;01,89;3,1;165,2;13,8;14,0;1,9
2026.03.30 10:06:39;Defense;6243,6;04,17;249,7;5993,9;54,5;56,8;4,2
